"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2385821";"";"0";"461.53";"1";"5.65";"2";"Cc1cc(Nc2cccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)c2)nc(N)n1";"IC50";"'='";"52000.0";"nM";"4.28";"";"";"UO_0000065";"9.28";"0.17";"-1.37";"3.64";"False";"CHEMBL3129169";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using hemimethylated (GAC)12 as substrate preincubated for 5 mins followed by substrate addition measured after 15 mins by liquid scintillation counting analysis in presence of [methyl-3H]-AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL552309";"";"0";"383.43";"0";"-0.83";"5";"Nc1ncnc2c1ccn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"15.19";"0.31";"6.65";"3.43";"False";"CHEMBL1036408";"Inhibition of human recombinant DNMT1 expressed in baculovirus infected high five insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151871";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL560045";"";"0";"398.45";"1";"-1.13";"22";"Cc1nc(N)c2ncn([C@@H]3O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]3O)c2n1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"13.11";"0.26";"6.35";"2.86";"False";"CHEMBL1036408";"Inhibition of human recombinant DNMT1 expressed in baculovirus infected high five insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151871";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL563570";"";"0";"369.40";"0";"-1.02";"2";"N[C@@H](CCSC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O)C(=O)O";"IC50";"'='";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1036408";"Inhibition of human recombinant DNMT1 expressed in baculovirus infected high five insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151871";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL560165";"";"0";"414.44";"1";"-1.43";"26";"COc1nc(N)c2ncn([C@@H]3O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]3O)c2n1";"IC50";"'='";"75000.0";"nM";"4.12";"";"";"UO_0000065";"9.95";"0.20";"5.55";"2.15";"False";"CHEMBL1036408";"Inhibition of human recombinant DNMT1 expressed in baculovirus infected high five insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151871";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL538692";"";"0";"402.41";"1";"-1.30";"18";"Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"13.92";"0.28";"6.90";"3.07";"False";"CHEMBL1036408";"Inhibition of human recombinant DNMT1 expressed in baculovirus infected high five insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151871";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL560106";"";"0";"430.87";"1";"-0.77";"1b";"Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CS[C@@H]2CN[C@H](C(=O)O)C2)[C@@H](O)[C@H]1O";"IC50";"'='";"820.0";"nM";"6.09";"";"";"UO_0000065";"14.13";"0.30";"6.86";"3.61";"False";"CHEMBL1036444";"Inhibition of human recombinant DNMT1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151876";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL557902";"";"0";"396.43";"1";"-1.42";"1a";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS[C@@H]2CN[C@H](C(=O)O)C2)[C@@H](O)[C@H]1O";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"15.03";"0.30";"7.38";"3.53";"False";"CHEMBL1036444";"Inhibition of human recombinant DNMT1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151876";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL550440";"";"0";"410.46";"1";"-1.03";"8a";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS[C@H]2CCN[C@H](C(=O)O)C2)[C@@H](O)[C@H]1O";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"12.42";"0.25";"6.13";"3.02";"False";"CHEMBL1036444";"Inhibition of human recombinant DNMT1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151876";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL558883";"";"0";"410.46";"1";"-1.08";"1h";"CN1C[C@@H](SC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C(O)[C@@H]2O)C[C@H]1C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1036444";"Inhibition of human recombinant DNMT1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151876";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL2336409";"";"0";"461.53";"1";"5.65";"1, SGI-1027";"Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1";"IC50";"'='";"35000.0";"nM";"4.46";"";"";"UO_0000065";"9.65";"0.17";"-1.19";"3.78";"False";"CHEMBL3129169";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using hemimethylated (GAC)12 as substrate preincubated for 5 mins followed by substrate addition measured after 15 mins by liquid scintillation counting analysis in presence of [methyl-3H]-AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL4740900";"";"0";"431.50";"0";"3.02";"23";"CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4[nH]ncc4c3)n2)cc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4684515";"Inhibition of recombinant human DNMT1 using poly(dl-dC) as substrate by hotspot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680176";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4162206";"";"0";"508.75";"2";"6.44";"11";"COc1cc2c(NC3CCN(C(C)C)CC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"11.51";"0.22";"-0.59";"11.74";"False";"CHEMBL4137485";"Non-competitive inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of 1 to 20 uM SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL2336409";"";"0";"461.53";"1";"5.65";"10; SGI-1027";"Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"11.31";"0.20";"-0.43";"4.43";"False";"CHEMBL4137520";"Inhibition of human DNMT1 using hemimethylated DNA as substrate by radioactive methyl transfer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4167876";"";"0";"521.71";"1";"4.94";"34c";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(CN(C)C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1270.0";"nM";"5.90";"";"";"UO_0000065";"11.30";"0.21";"0.96";"8.90";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL1916517";"";"0";"249.27";"0";"1.65";"7b";"CN(C)CC1CC(c2ccc([N+](=O)[O-])cc2)=NO1";"IC50";"'='";"150000.0";"nM";"3.82";"Outside typical range";"";"UO_0000065";"";"";"";"";"True";"CHEMBL1918223";"Inhibition of human recombinant DNMT1 expressed in Sf9 cells assessed as incorporation of [3H]S-adenosyl methionine into hemimethylated oligonucleotide substrate after 3 hrs by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914404";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308860";""
"CHEMBL1916672";"";"0";"263.30";"0";"1.84";"7i";"CN(C)CC1CC(Cc2ccc([N+](=O)[O-])cc2)=NO1";"IC50";"'='";"1600000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1918223";"Inhibition of human recombinant DNMT1 expressed in Sf9 cells assessed as incorporation of [3H]S-adenosyl methionine into hemimethylated oligonucleotide substrate after 3 hrs by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914404";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308860";""
"CHEMBL1916680";"";"0";"217.27";"0";"0.93";"8f";"CN1CC2ON=C(c3ccc(N)cc3)C2C1";"IC50";"'='";"570000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1918223";"Inhibition of human recombinant DNMT1 expressed in Sf9 cells assessed as incorporation of [3H]S-adenosyl methionine into hemimethylated oligonucleotide substrate after 3 hrs by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914404";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308860";""
"CHEMBL4757320";"";"0";"457.54";"0";"3.27";"24";"CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4c(N)nccc4c3)n2)cc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4684515";"Inhibition of recombinant human DNMT1 using poly(dl-dC) as substrate by hotspot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680176";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4212905";"";"0";"506.69";"2";"5.68";"13";"CCc1ccc(-c2cc(NCC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"14.60";"0.27";"1.72";"11.74";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4208812";"";"0";"518.70";"2";"5.96";"20";"COc1cc2c(NC3CCC34CCN(C)CC4)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"123.0";"nM";"6.91";"";"";"UO_0000065";"13.32";"0.25";"0.95";"10.97";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4214834";"";"0";"532.61";"2";"6.07";"32";"Cc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC(F)(F)F)c(OCCCN4CCCC4)cc3n2)o1";"IC50";"'='";"2080.0";"nM";"5.68";"";"";"UO_0000065";"10.67";"0.20";"-0.39";"9.02";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4208425";"";"0";"490.65";"1";"5.04";"47";"COc1cc2c(NCC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OC1CC2(C1)CN(C)C2";"IC50";"'='";"475.0";"nM";"6.32";"";"";"UO_0000065";"12.89";"0.24";"1.28";"10.04";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL1564869";"";"0";"334.33";"0";"2.46";"11, RG-108";"O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O";"IC50";"'='";"390000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3418012";"Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414469";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308860";""
"CHEMBL3414633";"";"0";"378.79";"0";"3.91";"19, SW55246";"O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc(O)c3ccccc23)ccc1Cl";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"12.99";"0.27";"1.01";"4.49";"False";"CHEMBL3418012";"Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414469";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308860";""
"CHEMBL3126652";"";"0";"441.50";"0";"3.79";"11";"Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4cc(C)nc(N)n4)cc3)cc2)nc(N)n1";"IC50";"'='";"68000.0";"nM";"4.17";"";"";"UO_0000065";"9.44";"0.17";"0.38";"2.66";"False";"CHEMBL3129169";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using hemimethylated (GAC)12 as substrate preincubated for 5 mins followed by substrate addition measured after 15 mins by liquid scintillation counting analysis in presence of [methyl-3H]-AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3126646";"";"0";"461.53";"1";"5.65";"5";"Cc1cc(Nc2cccc(NC(=O)c3cccc(Nc4ccnc5ccccc45)c3)c2)nc(N)n1";"IC50";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"10.93";"0.20";"-0.60";"4.28";"True";"CHEMBL3129169";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using hemimethylated (GAC)12 as substrate preincubated for 5 mins followed by substrate addition measured after 15 mins by liquid scintillation counting analysis in presence of [methyl-3H]-AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3126646";"";"0";"461.53";"1";"5.65";"5";"Cc1cc(Nc2cccc(NC(=O)c3cccc(Nc4ccnc5ccccc45)c3)c2)nc(N)n1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"15.00";"0.27";"1.27";"5.87";"False";"CHEMBL3129170";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using poly(dI-dC) as substrate in presence of AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3263626";"";"0";"376.46";"0";"0.72";"4d";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CC(N)CC2CCCCC2)[C@@H](O)[C@H]1O";"IC50";"'='";"179000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3266276";"Inhibition of DNMT1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259565";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"None";""
"CHEMBL3109077";"";"0";"348.40";"0";"3.33";"17 (2S,3R)";"O=C(O)[C@@H]1[C@H](Cc2c[nH]c3ccccc23)CCN1C(=O)c1ccccc1";"IC50";"'='";"98000.0";"nM";"4.01";"";"";"UO_0000065";"11.51";"0.21";"0.68";"5.46";"False";"CHEMBL3111348";"Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H19";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108732";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL1564869";"";"0";"334.33";"0";"2.46";"1, RG108";"O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O";"IC50";"'='";"390000.0";"nM";"3.41";"Outside typical range";"";"UO_0000065";"";"";"";"";"True";"CHEMBL3111348";"Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H19";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108732";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL4649221";"";"0";"501.47";"1";"3.73";"8";"Cc1ccc2c(n1)N(CC(=O)Nc1ccc3c(c1)OCO3)CC(c1nc(-c3cccc(F)c3)no1)C2=O";"IC50";"'='";"28500.0";"nM";"4.54";"";"";"UO_0000065";"9.06";"0.17";"0.82";"3.80";"False";"CHEMBL4606698";"Inhibition of human recombinant DNMT1 expressed in baculovirus infected insect cells using CpG site containing internally quenched hairpin oligonucleotide DNA substrate and SAM incubated for 30 mins by kinetic fluorogenic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602737";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";""
"CHEMBL4641323";"";"0";"397.46";"0";"3.57";"16";"Cc1nccc(-c2cccc(NS(=O)(=O)c3cc(C(=O)O)cc(C)c3C)c2)n1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4606698";"Inhibition of human recombinant DNMT1 expressed in baculovirus infected insect cells using CpG site containing internally quenched hairpin oligonucleotide DNA substrate and SAM incubated for 30 mins by kinetic fluorogenic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602737";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";""
"CHEMBL297453";"EPIGALOCATECHIN GALLATE";"3";"458.38";"2";"2.23";"9, EGCG";"O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.75";"0.26";"4.07";"3.19";"False";"CHEMBL3418012";"Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414469";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308860";""
"CHEMBL4169833";"";"0";"478.64";"0";"4.01";"23n";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccnn3C)nc2cc1OCCCN1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL2336409";"";"0";"461.53";"1";"5.65";"10; SGI-1027";"Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1";"IC50";"'='";"12500.0";"nM";"4.90";"";"";"UO_0000065";"10.62";"0.19";"-0.75";"4.16";"False";"CHEMBL4137519";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate by radioactive methyl transfer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
